25.68521194769683 24.868343597550563 23.60729450545122 22.25973824872277 20.780890075040503 19.137619316564326 17.33295302106982 16.34631392551003 14.60198474079226 13.646843614994168 10.913243929267033 12.087415789161753 13.826778036901686 12.141104807536358 14.544901541077937 11.231149683494323 6.877944709506707 8.848904902101262 11.253223139325481 14.250100836876099 14.918460039728398 15.660785403201135 16.716997910988596 18.42678339435067 20.703521440728224 21.316063215085826 22.246838620010983 23.45773058791329 24.344423009745515 24.848680146307313 25.01679750313602 25.184848032377467 26.107130046590797 25.323895151525377 24.246235381905983 22.811679670384784 21.395152321364282 19.554244659915568 18.06687450655659 17.074893164294842 16.374165129092454 15.365246973453514 13.345903768508038 14.14438777871456 16.203319621810618 13.640826186755405 15.123296129476854 12.465688810559802 10.676328120264934 12.961624127998217 14.271526868945488 16.445831899759238 17.84235696284914 18.56296071505126 19.980922766981855 19.82797356912055 21.65511319675 22.148037007235573 23.009275275690804 23.931157541696226 24.832641505111994 25.132711545662065 25.38850194378982 25.35729450218456 26.23527792470297 25.569884766460746 24.528976147611296 23.239101687302856 21.81642528507722 20.49105412798518 19.33734652250218 18.199836743899432 16.425853972650273 16.04112699283577 16.19440121904215 17.61853807932538 19.412691402806207 16.77578532097256 18.116210764772656 16.223899194557525 13.929225924266227 15.148148640914181 17.628917429368506 18.618825561334603 19.334123007104097 20.45281335130358 21.046583690293716 22.014522856519974 23.190763577976046 23.534892490115155 24.289293648661882 24.830602328362808 25.468893232887517 25.758840142387612 26.07079452012257 25.989475058044082 26.514260391077507 25.86048618174525 24.899003855348287 24.13545576705316 22.92815107679322 21.97232905890094 20.8530209531914 19.69814402282141 19.610482170955358 17.894297880360632 17.52769749951524 18.767440511780645 18.780177649365854 15.64300940830961 17.169587522418077 17.64162009622637 16.477019467475365 16.829993021420737 19.790165005035718 21.02999269696469 21.55396113964656 22.747668572832332 22.27715673976232 24.039688227475864 24.516133001307757 24.867428991074966 25.229553071517202 25.865642438224125 26.287167977919502 26.253188511925863 26.359652179164375 26.38439729927117 26.835365664594935 26.290818797948766 25.474652628139744 24.847153078057275 24.141329596051612 23.35583109639161 22.204885847794998 21.460855833029946 20.180565177986544 18.924216076915883 17.93086312193829 20.06971080462857 22.572971628940365 20.39570226232681 21.882096539978576 21.22173999471008 18.604082165154974 21.00667280677318 22.773257460685905 22.00983865427554 22.464755222961685 22.621690647048275 25.248400562048417 24.505327024388144 25.688687522130152 26.117436783205363 26.43758789233262 26.821325632045124 26.73024325965648 26.75991695911858 26.676554425064868 26.762847596390145 26.912352905493982 26.466952700980684 25.912992946203534 25.472957754275875 25.003765373477965 24.231845176697163 23.27903159943508 22.66983919013159 20.614302702526736 22.427056164828485 17.87676657064926 15.862618810743626 18.834480213226602 19.289522225464804 19.860226920682408 16.372137786278834 14.964281824899356 20.812581687723558 25.60539951743594 25.721254162021623 25.786692433562045 24.413561543894847 28.167604909603156 26.626877161649844 26.87454822592647 27.464703029253435 27.575805217626677 27.770060507971554 27.59884702295711 27.571947528293954 27.274641326922627 27.135034357966273 27.25327026175829 26.812264389858306 26.295172976022336 26.18095601789939 25.656554215893422 24.954663476513026 24.212364457333862 23.51901792983849 23.58876082929923 20.34136826592912 7.55932423746399 6.321781757231673 15.40965444785558 19.076939621938056 19.220966040670785 13.901436036465064 19.813522738404735 21.793215044853344 22.398085747003382 26.883053969003722 26.781591490276085 25.922534290357547 26.76878566254274 26.223758786003344 28.02111941125871 28.19780448574905 28.463652126087762 28.327352557759685 27.946957028338513 27.564437425147762 27.383781635033287 27.40761981992781 27.90582712470075 27.196711924947284 26.61332766382119 26.47745039096292 26.147166747294612 25.427094737074505 25.003329351049857 24.22915217725478 23.104346450366798 12.071759167093518 -4.617176081152785 3.318243747015785 23.244514768018977 33.914797361197536 42.289648942623096 45.49221469460093 47.02098290062514 37.5407521900707 20.51616378102363 25.743476502906745 25.251708357919924 26.253653347194117 27.685194072299495 27.9955510452441 28.50772085524115 28.623845090054257 28.734775565884764 28.340042491607687 27.7534860912469 27.47657187951593 27.237854220609847 27.290993533384146 18.543096691394624 31.031872285371897 25.02726841598455 28.505162850394136 25.916798881358613 28.151199498868404 25.045846058148996 28.358787763695176 22.498857119383416 -0.1316898969460567 1.7821525508381058 31.546679123356263 67.78046040873829 93.69629824318216 99.85684409928794 93.39654415609212 71.98747376660599 34.52158265090049 17.884701744069687 10.020547320614618 15.346573133719218 23.326813383253295 24.86122696160673 28.07528921638832 29.542242277293873 28.419178753083397 29.93192575984276 26.804167396481446 29.253100922377072 25.933614857514048 28.46336875018414 26.82162130894509 20.79101266010523 29.20013461917491 31.881986554116352 32.83957596115775 32.531361374854 24.574818276329943 27.329081219816153 30.44249942228538 19.267722749774528 2.773916015416127 42.36823849009352 85.74640925240473 120.07012218897566 118.81118121945258 121.6897822738999 105.22017433326782 81.1045748799547 47.51923991432914 9.729622719496248 1.078807247219693 11.54440505332358 19.328062035976902 23.91051713349768 28.469994180377803 28.2088878073516 27.410271190264684 28.838245237757526 26.010258282943234 29.165135637374522 25.96933126821051 28.701107014682627 26.62384163021928 11.418563153381736 15.820208614314545 12.600911895123549 2.8021094357645615 9.117097900693208 4.705958708096871 9.727292380199039 1.8143279352960775 3.8240059120810628 17.591888193025568 60.76408835798433 96.14452109190994 118.52650277418094 117.56531314337197 113.01001068591313 105.82375842289794 85.97603970210946 55.967876265372226 15.590044433252828 3.917719198648058 17.39059290042797 19.504834205965345 24.77397939077879 25.270333375505754 29.123356844091305 29.963385677150075 30.572969798099052 27.784293221636723 30.73691383600874 27.727848343866633 30.31921069081038 27.610008013866366 1.6658834249443895 2.492696720383298 0.983539814882668 -0.4781677826750448 12.216772479075429 7.348163336763594 14.923683634685089 11.907844256379299 4.223519478048615 10.18305474593793 45.36993179652599 75.00349716429612 89.367038012316 107.55024573931216 97.83985579841342 81.52969474853572 53.311749964042214 40.99313866284736 17.300536993354278 14.347824021027542 30.018390589453304 27.411042143629395 31.029507011354664 29.96597312594881 29.55885315446623 32.2181840167122 30.884343088719408 28.41544652170944 29.55617531278606 27.253934226467504 28.8932795082837 25.322429803755107 1.724792661708849 3.816623883786051 10.136054424726924 24.12981518892046 26.260836334510373 11.095947110416423 15.041788829750598 30.53396280346732 23.29611103648144 5.322546433204543 36.31724534041432 46.18028214119534 41.24171619987909 69.06437836839109 70.54545672220246 48.58854882433151 33.295745313824675 19.63392518199305 5.957968504470557 22.801670881169688 41.88940546215629 37.093403151805646 35.40291194015041 27.990882837988035 27.66327203140313 30.035389239198654 25.048139977594854 24.982216652101503 22.931119786515172 20.441322010729337 20.214912771614284 16.7342030121615 24.177352699806256 27.329087588032372 28.10123816358241 28.39498661995392 25.881263117273075 10.957858539988802 11.548791506147943 16.37283812230806 22.5048635238513 14.56007503798007 41.77129831871217 43.28995479504655 9.920598923420442 44.75979917547145 59.274598971742265 27.65777159289283 30.160624232324807 -0.40980445756564166 0.6072147513816049 21.762448055510035 37.237543687273885 36.32083901907187 38.79588191491534 26.286502909544136 23.645820603316785 24.255125810970576 17.9191675756043 24.17654214341774 24.119979037603134 23.92236018481861 23.602731271039563 22.18462707203513 19.235709939466602 22.857916938158915 17.50410613698307 4.1185262752006375 11.930896338853973 6.804461705569626 8.83019263380054 3.098313669742904 28.788250744848177 45.46698194143114 46.406153230287075 37.52818135625435 29.590681779073606 55.07422009627207 71.64051173284673 32.485644434304646 31.829681797662033 17.422753034462744 20.926816776072954 29.967096714211525 33.78691889396944 23.502620766848636 33.44481227442192 30.43846104177314 24.768854887653344 21.812287010744704 14.026717300020763 26.40522521868832 28.41776279817666 28.173627306814513 27.87748342932347 27.52736200706057 6.289580656887617 5.503089825688982 6.5970624043362385 -0.42004803797545565 16.292010468343932 2.9622392053153757 9.302080114085822 3.082547986470736 41.41173883853247 56.484735147295055 60.936084387480314 64.00938810178644 52.80073578398961 73.48679326141718 88.55284691130561 56.58166851120046 49.0442006741454 58.14420167064779 62.51322514114414 49.74573262133905 31.529990746139106 20.979879029348083 28.165685132378492 33.55559091986311 31.21118079624388 24.149663754261002 13.841865440912798 28.177655531101795 30.059559464153114 28.127195865396153 25.039626925868266 24.40362083834552 11.571678538982049 0.5393698911647027 14.767774600243893 28.823142413864392 19.725191253191642 4.666718942112375 5.046886696243035 0.335142521918236 33.879607859694985 61.91298378710161 78.95966846022309 98.1622951879286 81.64029253387906 96.97609237331581 107.6596917705346 88.42485378203374 80.46760523109369 95.04388618666611 96.84392685968243 52.58137452570634 27.835554857595497 24.97762611471967 25.84014158970634 32.304887774039244 30.76931968353984 28.342025792053303 28.014325706796757 29.781595367492788 27.699080442810757 26.951367585754546 24.134691007966037 23.912370464224235 7.753671202730862 9.275405812522923 20.24932195987492 29.04594973433231 33.57517222215001 35.733911083509575 27.157234192559162 29.282701496316122 33.592286150358085 60.15462642674253 84.77895408098304 109.02237014603749 93.88065021348812 92.25341987854331 100.53726953671219 95.10072314246716 90.88115620589505 99.75629955856994 84.75189996955342 34.058854057698596 26.311660900454946 26.148395130279525 30.13230515784833 31.714361475640217 33.134323932548064 29.489590301044743 28.792656574752357 29.06734295824302 26.41605364760807 26.093207468897475 24.232537012591475 20.735970621583867 28.07700794419799 36.438339724742974 33.980316339309525 19.727344905341834 27.591243595300824 30.006885483038438 19.632868700741227 24.022972473089467 27.707738452951396 38.85256765775527 78.50575928430226 111.9247639722141 87.03664216881464 81.6888875130282 104.73601938212016 93.38278460330511 85.05935387703062 86.87459009522277 65.72294380652797 32.75292165546338 34.19128284357681 22.694887763739857 31.49171411220368 38.33747814210034 23.592808190210462 26.548661441660208 31.74086549052955 30.50701783563812 24.819601379795145 21.492641350791043 21.54126990946108 16.669798973634116 24.776428062385644 30.82519589511964 25.09155293520722 0.32549151158910955 14.680025528132425 8.242651574867127 13.707868429516113 13.485073657335409 5.70895005982964 14.075317683378579 60.381906064755334 100.47481823381003 91.6101165905382 91.14057130232247 102.35605577980414 87.98103816591961 79.08351751865301 79.89653986187116 50.19395293029286 25.507572158079938 10.150560254656689 0.611358345285268 17.773068151284676 34.36862623762717 9.266742525599396 17.398865657222448 28.477911778851755 30.085080632344784 24.91165781140522 18.97362047801264 19.47076343028422 16.50208091629416 14.76033620028232 20.275909268151022 15.015132794187616 1.2147949030247094 16.81905957544479 5.159669839720202 12.710696976660216 6.751433330628807 7.520744195321555 7.322296367990148 41.69102189135997 76.40770880173125 85.0548064225749 101.66286054450298 112.96937388900852 99.754922714401 86.93401365507512 68.06036974816146 32.7626470185064 25.561692357648255 7.619959432385222 3.1206278188693872 14.06676401529155 36.3187969913656 6.087626017662507 9.991724333835183 19.229256977928852 25.017485691755095 24.124334473256617 20.802857527368868 17.60229336863039 14.442528312078295 4.017399853121317 17.933341923254112 16.312331912303883 22.605890964773142 31.71334872642 30.547552999796437 40.188493209455835 35.27594597816205 35.32330207335712 26.298241308822945 35.856814691736545 57.14850723290243 67.02861908593957 98.57660471859892 103.91837738424366 92.25661456225504 78.21789912534966 57.299247056524294 28.87378025361201 26.860241968740247 10.121415137578232 4.038372662867051 8.510354438667175 31.666372340384157 7.28671863992751 7.0057259136088685 13.961366677695516 22.30350727500397 21.474506969392536 20.02914834690852 16.539218845051955 15.609745422587284 1.1061951986525402 19.009122889544496 20.717485898579405 15.660931001579838 18.498222404929024 29.640402140155853 28.011430567462167 24.52875201537891 31.223449206886137 30.926574215062388 47.02293649194163 54.55599492275731 52.737489750415406 68.30423674898033 86.64232627600545 77.62146389352631 62.192861770472675 54.90251717062699 42.71113449954102 52.73721073076869 24.619587626434054 15.931767388127845 9.850922156340069 30.01104618367659 8.8561951424469 5.997577500370621 11.495126611626215 21.116955598251142 20.850587566279415 16.374931021941045 14.77276897282141 17.044288100359264 0.16876420036035855 19.523728676795415 25.345028115365082 -0.5713962514587594 12.56778827669091 26.713929950975828 11.95794931151016 11.737494511815436 38.09005760942944 43.60451798630969 56.89251653870248 64.5473459429121 65.71135875156502 65.24997799952558 71.27185085153874 58.242616374088655 70.07169688697302 62.88907087463487 76.3331334187068 105.54012718799379 88.46187520877832 69.57020024914118 40.52391043211968 31.601857822868794 13.802773762705925 5.238713394796456 6.3973457536627745 16.90220551296024 24.467741936098733 20.00753584768725 15.688466742916264 13.089920728226943 1.2230198465362005 16.577716804271173 15.213691996269581 0.6821753442460975 13.652174493751886 38.092621087129004 51.15427198551094 87.70972303951065 110.32575909179289 93.30270454741792 81.79915065138465 68.48550038366423 91.66814866310413 85.38798428652511 93.35820296569544 101.24362264821116 101.91260384939162 76.92771229347315 99.83242088176952 109.52087215039752 110.75368180140507 110.54251208673807 112.80855084065982 109.87108479450188 74.0459591604154 17.67926485720983 9.616772761655824 4.175688624512626 8.851778725952764 13.885541998214912 15.828239033153336 16.230114613620792 1.4374058316357126 15.868849455300357 18.647905665190166 43.37442347412319 77.43217751260298 105.50579973076862 120.04079609056863 119.79466604083113 118.92934464979007 100.26304541908323 103.3372086827754 79.6383351389324 111.38006416030429 107.28631210500582 110.30502054884677 107.82416533824019 110.15027103983357 85.27867912089118 111.96224567341588 108.40404206588103 114.57109041320963 117.01817017905731 114.59225088035356 117.12744680181454 117.76439056230451 95.07346480893104 20.44075025658806 -0.8220946033739196 5.35780314338375 33.1963539922361 31.795375993931263 32.1464727583088 0.275471470689311 17.074099878545077 34.19537559539343 82.88461635013232 116.53486593962513 122.09205608438877 122.54131572660569 121.39110524012823 121.68737137543313 103.4357943243747 104.20333032669372 91.32614042103154 113.0094170164004 115.8843859962002 122.8011359673474 117.5734115088278 103.90677431328149 97.38340008079538 113.8359159798329 110.72696169932904 115.05067387544807 116.45306201295162 116.75664575548478 119.61031448488072 118.09975467370823 118.91468684374571 84.92373369131133 3.59614470115352 2.073265205268463 31.515333329643482 33.68405460524139 31.393764818701523 12.203817819755667 13.153960427421833 79.95780255712603 120.69490852584454 127.28667800681792 118.40517411910093 121.84695024995034 120.30100990590735 120.05672063675335 112.44771182196104 96.69622646484243 102.77301857070174 104.46621251455046 123.77343738839045 121.93718464969575 120.01280707043784 104.75760960603542 108.84335667415284 113.43460555628043 119.96074030725174 118.9498701342932 118.24708717617092 118.61775138944542 118.2979685701358 117.32937420432819 113.64346445826153 118.28507768572355 36.88826558720089 -4.605619821763895 34.51365498727847 28.117742327836893 31.20546536154131 1.8162137833239624 27.52336588147455 107.53226481535067 121.17955451202094 120.3595423248593 122.0704714540118 120.8808547576586 122.50745805155616 119.17286349327246 119.39928996303661 107.31139141272185 108.50244413667225 106.84421401942583 122.30178576818477 120.03938817245533 116.22056842383792 110.42733208687972 109.49152379917291 117.49332833086623 117.09516787323213 118.80996688828012 118.24811231546593 117.07655835554775 118.0747383843489 118.49714350035201 120.34682926879223 114.5314006376935 92.7791117503631 10.961139785823107 20.85302742699057 31.529594610167077 28.2033096856187 4.933793236276561 53.73838421346336 118.07724309574897 120.48709914104124 123.43007569152846 123.00438914903731 121.19590928061027 122.47668623324869 121.66899918450775 119.95559965945431 115.84993621607359 111.22893405607276 99.42121896650602 116.73266800024179 119.05872392629557 120.03214392357074 118.91203214668128 111.58696958814608 119.85232609282603 118.60190254101259 119.11418262908148 117.57129401560155 118.37095143386672 117.44547713305441 108.66528461440252 118.28494194610553 119.1351062667365 115.63706843708118 32.41624377906183 -1.3532770924083835 29.57399998245993 25.557191279730763 
